G:   0	F:0.38130746181694147312	T:1558119948.278	SOL_S:100	MAX_S:100
G:  40	F:0.42398882256847308936	T:1558120023.313	SOL_S:100	MAX_S:101
G:  41	F:0.42398882256847308936	T:1558120025.605	SOL_S:100	MAX_S:102
G:  42	F:0.42398882256847308936	T:1558120027.567	SOL_S:100	MAX_S:102
G:  43	F:0.42398882256847308936	T:1558120029.673	SOL_S:100	MAX_S:102
G:  44	F:0.42401102260160666857	T:1558120031.556	SOL_S:101	MAX_S:101
G:  45	F:0.42401102260160666857	T:1558120033.456	SOL_S:101	MAX_S:102
G:  46	F:0.42401102260160666857	T:1558120035.349	SOL_S:101	MAX_S:103
G:  47	F:0.42401102260160666857	T:1558120037.223	SOL_S:101	MAX_S:102
G:  48	F:0.42401102260160666857	T:1558120038.993	SOL_S:101	MAX_S:101
G:  49	F:0.42401102260160666857	T:1558120040.658	SOL_S:101	MAX_S:101
G:  50	F:0.42401102260160666857	T:1558120042.435	SOL_S:101	MAX_S:102
G:  51	F:0.42401102260160666857	T:1558120044.417	SOL_S:101	MAX_S:102
G:  52	F:0.42401102260160666857	T:1558120046.068	SOL_S:101	MAX_S:101
G:  53	F:0.42401102260160666857	T:1558120047.945	SOL_S:101	MAX_S:101
G:  54	F:0.42401102260160666857	T:1558120049.851	SOL_S:101	MAX_S:101
G:  55	F:0.42401102260160666857	T:1558120051.757	SOL_S:101	MAX_S:102
G:  56	F:0.42401102260160666857	T:1558120053.660	SOL_S:101	MAX_S:101
G:  57	F:0.42401102260160666857	T:1558120055.366	SOL_S:101	MAX_S:102
G:  58	F:0.42401102260160666857	T:1558120057.110	SOL_S:101	MAX_S:102
G:  59	F:0.42401102260160666857	T:1558120058.993	SOL_S:101	MAX_S:102
G:  60	F:0.42401102260160666857	T:1558120060.909	SOL_S:101	MAX_S:101
G:  61	F:0.42401102260160666857	T:1558120062.895	SOL_S:101	MAX_S:101
G:  62	F:0.42401102260160666857	T:1558120064.546	SOL_S:101	MAX_S:102
G:  63	F:0.42401102260160666857	T:1558120066.434	SOL_S:101	MAX_S:102
G:  64	F:0.42401102260160666857	T:1558120068.330	SOL_S:101	MAX_S:102
G:  65	F:0.42401102260160666857	T:1558120070.333	SOL_S:101	MAX_S:102
G:  66	F:0.42401102260160666857	T:1558120071.980	SOL_S:101	MAX_S:101
G:  67	F:0.42414468767719704090	T:1558120073.725	SOL_S:101	MAX_S:102
G:  68	F:0.42637263064321045958	T:1558120075.470	SOL_S:100	MAX_S:102
G:  69	F:0.42637263064321045958	T:1558120077.120	SOL_S:100	MAX_S:103
G:  70	F:0.42637263064321045958	T:1558120078.996	SOL_S:100	MAX_S:103
G:  71	F:0.42637263064321045958	T:1558120080.816	SOL_S:100	MAX_S:101
G:  72	F:0.42637263064321045958	T:1558120082.834	SOL_S:100	MAX_S:102
G:  73	F:0.42637263064321045958	T:1558120084.742	SOL_S:100	MAX_S:102
G:  74	F:0.42637263064321045958	T:1558120086.566	SOL_S:100	MAX_S:103
G:  75	F:0.42637263064321045958	T:1558120088.460	SOL_S:100	MAX_S:102
G:  76	F:0.42637263064321045958	T:1558120090.104	SOL_S:100	MAX_S:101
G:  77	F:0.42637263064321045958	T:1558120091.958	SOL_S:100	MAX_S:102
G:  78	F:0.42637263064321045958	T:1558120093.969	SOL_S:100	MAX_S:101
G:  79	F:0.42637263064321045958	T:1558120095.851	SOL_S:100	MAX_S:102
G:  80	F:0.42637263064321045958	T:1558120097.720	SOL_S:100	MAX_S:102
G:  81	F:0.42637263064321045958	T:1558120099.774	SOL_S:100	MAX_S:101
G:  82	F:0.42637263064321045958	T:1558120101.536	SOL_S:100	MAX_S:101
G:  83	F:0.42637263064321045958	T:1558120103.540	SOL_S:100	MAX_S:102
G:  84	F:0.42637263064321045958	T:1558120105.183	SOL_S:100	MAX_S:102
G:  85	F:0.42637263064321045958	T:1558120107.049	SOL_S:100	MAX_S:102
G:  86	F:0.42637263064321045958	T:1558120108.930	SOL_S:100	MAX_S:102
G:  87	F:0.42637263064321045958	T:1558120110.811	SOL_S:100	MAX_S:101
G:  88	F:0.42637263064321045958	T:1558120112.830	SOL_S:100	MAX_S:101
G:  89	F:0.42637263064321045958	T:1558120114.719	SOL_S:100	MAX_S:102
G:  90	F:0.42637263064321045958	T:1558120116.706	SOL_S:100	MAX_S:103
G:  91	F:0.42637263064321045958	T:1558120118.652	SOL_S:100	MAX_S:102
G:  92	F:0.42637263064321045958	T:1558120120.549	SOL_S:100	MAX_S:103
G:  93	F:0.42637263064321045958	T:1558120122.531	SOL_S:100	MAX_S:101
G:  94	F:0.42637263064321045958	T:1558120124.531	SOL_S:100	MAX_S:102
G:  95	F:0.42637263064321045958	T:1558120126.177	SOL_S:100	MAX_S:103
G:  96	F:0.42637263064321045958	T:1558120127.924	SOL_S:100	MAX_S:102
G:  97	F:0.42637263064321045958	T:1558120129.992	SOL_S:100	MAX_S:101
G:  98	F:0.42637263064321045958	T:1558120132.078	SOL_S:100	MAX_S:102
G:  99	F:0.42637263064321045958	T:1558120133.723	SOL_S:100	MAX_S:101
G: 100	F:0.42637263064321045958	T:1558120135.674	SOL_S:100	MAX_S:102
G: 101	F:0.42637263064321045958	T:1558120137.667	SOL_S:100	MAX_S:103
G: 102	F:0.42637263064321045958	T:1558120139.546	SOL_S:100	MAX_S:102
G: 103	F:0.42637263064321045958	T:1558120141.406	SOL_S:100	MAX_S:101
G: 104	F:0.42637263064321045958	T:1558120143.152	SOL_S:100	MAX_S:102
G: 105	F:0.42637263064321045958	T:1558120145.104	SOL_S:100	MAX_S:102
G: 106	F:0.42637263064321045958	T:1558120146.886	SOL_S:100	MAX_S:101
G: 107	F:0.42637263064321045958	T:1558120148.644	SOL_S:100	MAX_S:102
G: 108	F:0.42637263064321045958	T:1558120150.650	SOL_S:100	MAX_S:103
G: 109	F:0.42637263064321045958	T:1558120152.535	SOL_S:100	MAX_S:103
G: 110	F:0.42637263064321045958	T:1558120154.436	SOL_S:100	MAX_S:102
G: 111	F:0.42637263064321045958	T:1558120156.408	SOL_S:100	MAX_S:102
G: 112	F:0.42637263064321045958	T:1558120158.191	SOL_S:100	MAX_S:103
G: 113	F:0.42637263064321045958	T:1558120160.052	SOL_S:100	MAX_S:102
G: 114	F:0.42637263064321045958	T:1558120162.053	SOL_S:100	MAX_S:102
G: 115	F:0.42637263064321045958	T:1558120163.711	SOL_S:100	MAX_S:102
G: 116	F:0.42637263064321045958	T:1558120165.463	SOL_S:100	MAX_S:102
G: 117	F:0.42637263064321045958	T:1558120167.311	SOL_S:100	MAX_S:102
G: 118	F:0.42637263064321045958	T:1558120169.070	SOL_S:100	MAX_S:101
G: 119	F:0.42637263064321045958	T:1558120170.856	SOL_S:100	MAX_S:101
G: 120	F:0.42637263064321045958	T:1558120172.710	SOL_S:100	MAX_S:102
G: 121	F:0.42637263064321045958	T:1558120174.526	SOL_S:100	MAX_S:103
G: 122	F:0.42637263064321045958	T:1558120176.173	SOL_S:100	MAX_S:102
G: 123	F:0.42637263064321045958	T:1558120178.121	SOL_S:100	MAX_S:103
G: 124	F:0.42637263064321045958	T:1558120180.085	SOL_S:100	MAX_S:101
G: 125	F:0.42637263064321045958	T:1558120182.003	SOL_S:100	MAX_S:102
G: 126	F:0.42637263064321045958	T:1558120183.745	SOL_S:100	MAX_S:103
G: 127	F:0.42637263064321045958	T:1558120185.608	SOL_S:100	MAX_S:103
G: 128	F:0.42637263064321045958	T:1558120187.485	SOL_S:100	MAX_S:101
G: 129	F:0.42637263064321045958	T:1558120189.258	SOL_S:100	MAX_S:102
G: 130	F:0.42637263064321045958	T:1558120191.032	SOL_S:100	MAX_S:103
G: 131	F:0.42637263064321045958	T:1558120193.087	SOL_S:100	MAX_S:102
G: 132	F:0.42637263064321045958	T:1558120195.047	SOL_S:100	MAX_S:101
G: 133	F:0.42637263064321045958	T:1558120197.037	SOL_S:100	MAX_S:102
G: 134	F:0.42637263064321045958	T:1558120199.089	SOL_S:100	MAX_S:101
G: 135	F:0.42637263064321045958	T:1558120200.948	SOL_S:100	MAX_S:102
G: 136	F:0.42637263064321045958	T:1558120202.804	SOL_S:100	MAX_S:103
G: 137	F:0.42637263064321045958	T:1558120204.566	SOL_S:100	MAX_S:101
G: 138	F:0.42637263064321045958	T:1558120206.450	SOL_S:100	MAX_S:101
G: 139	F:0.42637263064321045958	T:1558120208.313	SOL_S:100	MAX_S:102
G: 140	F:0.42637263064321045958	T:1558120209.964	SOL_S:100	MAX_S:102
G: 141	F:0.42637263064321045958	T:1558120211.833	SOL_S:100	MAX_S:101
G: 142	F:0.42637263064321045958	T:1558120213.683	SOL_S:100	MAX_S:102
G: 143	F:0.42637263064321045958	T:1558120215.438	SOL_S:100	MAX_S:101
G: 144	F:0.42637263064321045958	T:1558120217.211	SOL_S:100	MAX_S:102
G: 145	F:0.42637263064321045958	T:1558120219.197	SOL_S:100	MAX_S:102
G: 146	F:0.42637263064321045958	T:1558120221.200	SOL_S:100	MAX_S:101
G: 147	F:0.42637263064321045958	T:1558120223.041	SOL_S:100	MAX_S:101
G: 148	F:0.42637263064321045958	T:1558120224.931	SOL_S:100	MAX_S:102
G: 149	F:0.42637263064321045958	T:1558120226.945	SOL_S:100	MAX_S:101
G: 150	F:0.42637263064321045958	T:1558120228.708	SOL_S:100	MAX_S:101
G: 151	F:0.42637263064321045958	T:1558120230.695	SOL_S:100	MAX_S:102
G: 152	F:0.42637263064321045958	T:1558120232.674	SOL_S:100	MAX_S:102
G: 153	F:0.42637263064321045958	T:1558120234.646	SOL_S:100	MAX_S:102
G: 154	F:0.42637263064321045958	T:1558120236.424	SOL_S:100	MAX_S:102
G: 155	F:0.42637263064321045958	T:1558120238.541	SOL_S:100	MAX_S:102
G: 156	F:0.42637263064321045958	T:1558120240.424	SOL_S:100	MAX_S:101
G: 157	F:0.42637263064321045958	T:1558120242.069	SOL_S:100	MAX_S:101
G: 158	F:0.42637263064321045958	T:1558120244.047	SOL_S:100	MAX_S:102
G: 159	F:0.42637263064321045958	T:1558120245.938	SOL_S:100	MAX_S:102
G: 160	F:0.42637263064321045958	T:1558120247.589	SOL_S:100	MAX_S:102
G: 161	F:0.42637263064321045958	T:1558120249.625	SOL_S:100	MAX_S:103
G: 162	F:0.42637263064321045958	T:1558120251.510	SOL_S:100	MAX_S:102
G: 163	F:0.42637263064321045958	T:1558120253.409	SOL_S:100	MAX_S:102
G: 164	F:0.42637263064321045958	T:1558120255.401	SOL_S:100	MAX_S:101
G: 165	F:0.42637263064321045958	T:1558120257.072	SOL_S:100	MAX_S:102
G: 166	F:0.42637263064321045958	T:1558120258.953	SOL_S:100	MAX_S:102
G: 167	F:0.42637263064321045958	T:1558120260.712	SOL_S:100	MAX_S:102
G: 168	F:0.42637263064321045958	T:1558120262.356	SOL_S:100	MAX_S:101
G: 169	F:0.42637263064321045958	T:1558120264.104	SOL_S:100	MAX_S:102
G: 170	F:0.42637263064321045958	T:1558120265.960	SOL_S:100	MAX_S:103
G: 171	F:0.42637263064321045958	T:1558120267.913	SOL_S:100	MAX_S:101
G: 172	F:0.42637263064321045958	T:1558120269.906	SOL_S:100	MAX_S:102
G: 173	F:0.42637263064321045958	T:1558120272.225	SOL_S:100	MAX_S:102
G: 174	F:0.42637263064321045958	T:1558120273.949	SOL_S:100	MAX_S:101
G: 175	F:0.42637263064321045958	T:1558120275.824	SOL_S:100	MAX_S:101
G: 176	F:0.42637263064321045958	T:1558120277.577	SOL_S:100	MAX_S:102
G: 177	F:0.42637263064321045958	T:1558120279.580	SOL_S:100	MAX_S:103
G: 178	F:0.42637263064321045958	T:1558120281.526	SOL_S:100	MAX_S:104
G: 179	F:0.42637263064321045958	T:1558120283.475	SOL_S:100	MAX_S:105
G: 180	F:0.42637263064321045958	T:1558120285.431	SOL_S:100	MAX_S:102
G: 181	F:0.42637263064321045958	T:1558120287.522	SOL_S:100	MAX_S:101
G: 182	F:0.42637263064321045958	T:1558120289.172	SOL_S:100	MAX_S:102
G: 183	F:0.42637263064321045958	T:1558120290.922	SOL_S:100	MAX_S:102
G: 184	F:0.42637263064321045958	T:1558120292.905	SOL_S:100	MAX_S:102
G: 185	F:0.42637263064321045958	T:1558120294.658	SOL_S:100	MAX_S:102
G: 186	F:0.42637263064321045958	T:1558120296.537	SOL_S:100	MAX_S:101
G: 187	F:0.42637263064321045958	T:1558120298.295	SOL_S:100	MAX_S:101
G: 188	F:0.42637263064321045958	T:1558120300.474	SOL_S:100	MAX_S:102
G: 189	F:0.42637263064321045958	T:1558120302.584	SOL_S:100	MAX_S:101
G: 190	F:0.42637263064321045958	T:1558120304.565	SOL_S:100	MAX_S:101
G: 191	F:0.42637263064321045958	T:1558120306.866	SOL_S:100	MAX_S:102
G: 192	F:0.42637263064321045958	T:1558120309.067	SOL_S:100	MAX_S:103
G: 193	F:0.42637263064321045958	T:1558120310.941	SOL_S:100	MAX_S:102
G: 194	F:0.42637263064321045958	T:1558120312.812	SOL_S:100	MAX_S:103
G: 195	F:0.42637263064321045958	T:1558120314.776	SOL_S:100	MAX_S:103
G: 196	F:0.42637263064321045958	T:1558120316.631	SOL_S:100	MAX_S:102
G: 197	F:0.42637263064321045958	T:1558120319.013	SOL_S:100	MAX_S:102
G: 198	F:0.42637263064321045958	T:1558120320.786	SOL_S:100	MAX_S:102
G: 199	F:0.42637263064321045958	T:1558120322.541	SOL_S:100	MAX_S:102
G: 200	F:0.42637263064321045958	T:1558120324.291	SOL_S:100	MAX_S:102
G: 201	F:0.42637263064321045958	T:1558120326.227	SOL_S:100	MAX_S:101
G: 202	F:0.42637263064321045958	T:1558120327.872	SOL_S:100	MAX_S:101
G: 203	F:0.42637263064321045958	T:1558120329.836	SOL_S:100	MAX_S:102
G: 204	F:0.42637263064321045958	T:1558120331.719	SOL_S:100	MAX_S:101
G: 205	F:0.42637263064321045958	T:1558120333.619	SOL_S:100	MAX_S:102
G: 206	F:0.42637263064321045958	T:1558120335.266	SOL_S:100	MAX_S:101
G: 207	F:0.42669309118352871657	T:1558120337.027	SOL_S:101	MAX_S:102
G: 208	F:0.42669309118352871657	T:1558120338.910	SOL_S:101	MAX_S:102
G: 209	F:0.42669309118352871657	T:1558120341.302	SOL_S:101	MAX_S:102
G: 210	F:0.42727755667038364029	T:1558120344.120	SOL_S:101	MAX_S:102
G: 211	F:0.43046745693455229498	T:1558120346.210	SOL_S:100	MAX_S:102
G: 212	F:0.43046745693455229498	T:1558120348.313	SOL_S:100	MAX_S:103
G: 213	F:0.43046745693455229498	T:1558120350.269	SOL_S:100	MAX_S:102
G: 214	F:0.43046745693455229498	T:1558120352.201	SOL_S:100	MAX_S:102
G: 215	F:0.43046745693455229498	T:1558120354.280	SOL_S:100	MAX_S:101
G: 216	F:0.43046745693455229498	T:1558120356.329	SOL_S:100	MAX_S:102
G: 217	F:0.43046745693455229498	T:1558120358.451	SOL_S:100	MAX_S:103
G: 218	F:0.43046745693455229498	T:1558120360.850	SOL_S:100	MAX_S:102
G: 219	F:0.43046745693455229498	T:1558120362.861	SOL_S:100	MAX_S:103
G: 220	F:0.43046745693455229498	T:1558120366.391	SOL_S:100	MAX_S:104
G: 221	F:0.43046745693455229498	T:1558120368.299	SOL_S:100	MAX_S:102
G: 222	F:0.43046745693455229498	T:1558120370.076	SOL_S:100	MAX_S:102
G: 223	F:0.43046745693455229498	T:1558120371.751	SOL_S:100	MAX_S:101
G: 224	F:0.43046745693455229498	T:1558120373.720	SOL_S:100	MAX_S:102
G: 225	F:0.43046745693455229498	T:1558120375.361	SOL_S:100	MAX_S:103
G: 226	F:0.43046745693455229498	T:1558120377.008	SOL_S:100	MAX_S:102
G: 227	F:0.43046745693455229498	T:1558120378.863	SOL_S:100	MAX_S:102
G: 228	F:0.43046745693455229498	T:1558120380.739	SOL_S:100	MAX_S:102
G: 229	F:0.43046745693455229498	T:1558120382.700	SOL_S:100	MAX_S:102
G: 230	F:0.43046745693455229498	T:1558120384.343	SOL_S:100	MAX_S:103
G: 231	F:0.43046745693455229498	T:1558120386.224	SOL_S:100	MAX_S:102
G: 232	F:0.43046745693455229498	T:1558120388.103	SOL_S:100	MAX_S:103
G: 233	F:0.43046745693455229498	T:1558120390.094	SOL_S:100	MAX_S:102
G: 234	F:0.43046745693455229498	T:1558120392.036	SOL_S:100	MAX_S:102
G: 235	F:0.43046745693455229498	T:1558120394.317	SOL_S:100	MAX_S:102
G: 236	F:0.43046745693455229498	T:1558120397.195	SOL_S:100	MAX_S:102
G: 237	F:0.43046745693455229498	T:1558120400.840	SOL_S:100	MAX_S:102
G: 238	F:0.43046745693455229498	T:1558120404.346	SOL_S:100	MAX_S:102
G: 239	F:0.43046745693455229498	T:1558120406.563	SOL_S:100	MAX_S:103
G: 240	F:0.43046745693455229498	T:1558120408.229	SOL_S:100	MAX_S:103
G: 241	F:0.43046745693455229498	T:1558120410.197	SOL_S:100	MAX_S:102
G: 242	F:0.43046745693455229498	T:1558120411.967	SOL_S:100	MAX_S:102
G: 243	F:0.43046745693455229498	T:1558120413.848	SOL_S:100	MAX_S:103
G: 244	F:0.43046745693455229498	T:1558120415.712	SOL_S:100	MAX_S:102
G: 245	F:0.43046745693455229498	T:1558120417.610	SOL_S:100	MAX_S:102
G: 246	F:0.43046745693455229498	T:1558120419.591	SOL_S:100	MAX_S:102
G: 247	F:0.43046745693455229498	T:1558120421.375	SOL_S:100	MAX_S:102
G: 248	F:0.43123578105125631721	T:1558120423.043	SOL_S:102	MAX_S:103
G: 249	F:0.43123578105125631721	T:1558120424.952	SOL_S:102	MAX_S:102
G: 250	F:0.43123578105125631721	T:1558120426.604	SOL_S:102	MAX_S:102
G: 251	F:0.43123578105125631721	T:1558120428.489	SOL_S:102	MAX_S:102
G: 252	F:0.43123578105125631721	T:1558120430.159	SOL_S:102	MAX_S:102
G: 253	F:0.43123578105125631721	T:1558120431.802	SOL_S:102	MAX_S:102
G: 254	F:0.43123578105125631721	T:1558120433.591	SOL_S:102	MAX_S:103
G: 255	F:0.43123578105125631721	T:1558120435.483	SOL_S:102	MAX_S:102
G: 256	F:0.43123578105125631721	T:1558120437.390	SOL_S:102	MAX_S:102
G: 257	F:0.43123578105125631721	T:1558120439.136	SOL_S:102	MAX_S:102
G: 258	F:0.43123578105125631721	T:1558120440.791	SOL_S:102	MAX_S:102
G: 259	F:0.43123578105125631721	T:1558120442.464	SOL_S:102	MAX_S:102
G: 260	F:0.43123578105125631721	T:1558120444.239	SOL_S:102	MAX_S:102
G: 261	F:0.43123578105125631721	T:1558120446.217	SOL_S:102	MAX_S:102
G: 262	F:0.43123578105125631721	T:1558120447.862	SOL_S:102	MAX_S:103
G: 263	F:0.43123578105125631721	T:1558120449.507	SOL_S:102	MAX_S:102
G: 264	F:0.43123578105125631721	T:1558120451.374	SOL_S:102	MAX_S:102
G: 265	F:0.43123578105125631721	T:1558120453.226	SOL_S:102	MAX_S:102
G: 266	F:0.43123578105125631721	T:1558120454.926	SOL_S:102	MAX_S:102
G: 267	F:0.43123578105125631721	T:1558120456.687	SOL_S:102	MAX_S:102
G: 268	F:0.43123578105125631721	T:1558120458.568	SOL_S:102	MAX_S:102
G: 269	F:0.43123578105125631721	T:1558120460.233	SOL_S:102	MAX_S:102
G: 270	F:0.43123578105125631721	T:1558120461.993	SOL_S:102	MAX_S:103
G: 271	F:0.43123578105125631721	T:1558120463.987	SOL_S:102	MAX_S:103
G: 272	F:0.43123578105125631721	T:1558120465.869	SOL_S:102	MAX_S:102
G: 273	F:0.43123578105125631721	T:1558120467.754	SOL_S:102	MAX_S:103
G: 274	F:0.43123578105125631721	T:1558120469.482	SOL_S:102	MAX_S:102
G: 275	F:0.43123578105125631721	T:1558120471.127	SOL_S:102	MAX_S:102
G: 276	F:0.43123578105125631721	T:1558120472.774	SOL_S:102	MAX_S:103
G: 277	F:0.43123578105125631721	T:1558120474.422	SOL_S:102	MAX_S:104
G: 278	F:0.43123578105125631721	T:1558120476.322	SOL_S:102	MAX_S:105
G: 279	F:0.43123578105125631721	T:1558120478.227	SOL_S:102	MAX_S:102
G: 280	F:0.43123578105125631721	T:1558120479.878	SOL_S:102	MAX_S:103
G: 281	F:0.43123578105125631721	T:1558120481.617	SOL_S:102	MAX_S:102
G: 282	F:0.43123578105125631721	T:1558120483.507	SOL_S:102	MAX_S:102
G: 283	F:0.43123578105125631721	T:1558120485.404	SOL_S:102	MAX_S:103
G: 284	F:0.43123578105125631721	T:1558120487.075	SOL_S:102	MAX_S:104
G: 285	F:0.43123578105125631721	T:1558120488.844	SOL_S:102	MAX_S:103
G: 286	F:0.43123578105125631721	T:1558120490.496	SOL_S:102	MAX_S:103
G: 287	F:0.43123578105125631721	T:1558120492.277	SOL_S:102	MAX_S:102
G: 288	F:0.43470619887958389382	T:1558120494.030	SOL_S:101	MAX_S:102
G: 289	F:0.43504797812420958891	T:1558120495.580	SOL_S:100	MAX_S:103
G: 290	F:0.43504797812420958891	T:1558120497.127	SOL_S:100	MAX_S:101
G: 291	F:0.43504797812420958891	T:1558120498.979	SOL_S:100	MAX_S:101
G: 292	F:0.43837319938877944425	T:1558120500.767	SOL_S:101	MAX_S:101
G: 293	F:0.43983282045587318576	T:1558120502.433	SOL_S:100	MAX_S:102
G: 294	F:0.43983282045587318576	T:1558120504.325	SOL_S:100	MAX_S:102
G: 295	F:0.43983282045587318576	T:1558120506.086	SOL_S:100	MAX_S:103
G: 296	F:0.43983282045587318576	T:1558120507.983	SOL_S:100	MAX_S:102
G: 297	F:0.43983282045587318576	T:1558120509.874	SOL_S:100	MAX_S:101
G: 298	F:0.43983282045587318576	T:1558120511.834	SOL_S:100	MAX_S:101
G: 299	F:0.43983282045587318576	T:1558120513.727	SOL_S:100	MAX_S:101
G: 300	F:0.43983282045587318576	T:1558120515.595	SOL_S:100	MAX_S:101
G: 301	F:0.43983282045587318576	T:1558120517.563	SOL_S:100	MAX_S:102
G: 302	F:0.43983282045587318576	T:1558120519.222	SOL_S:100	MAX_S:101
G: 303	F:0.43983282045587318576	T:1558120521.126	SOL_S:100	MAX_S:101
G: 304	F:0.43983282045587318576	T:1558120522.784	SOL_S:100	MAX_S:102
G: 305	F:0.43983282045587318576	T:1558120524.677	SOL_S:100	MAX_S:102
G: 306	F:0.43983282045587318576	T:1558120526.574	SOL_S:100	MAX_S:101
G: 307	F:0.43983282045587318576	T:1558120528.476	SOL_S:100	MAX_S:102
G: 308	F:0.43983282045587318576	T:1558120530.360	SOL_S:100	MAX_S:103
G: 309	F:0.43983282045587318576	T:1558120532.036	SOL_S:100	MAX_S:104
G: 310	F:0.43983282045587318576	T:1558120533.914	SOL_S:100	MAX_S:101
G: 311	F:0.43983282045587318576	T:1558120535.883	SOL_S:100	MAX_S:102
G: 312	F:0.43983282045587318576	T:1558120537.657	SOL_S:100	MAX_S:101
G: 313	F:0.43983282045587318576	T:1558120539.955	SOL_S:100	MAX_S:102
G: 314	F:0.43983282045587318576	T:1558120541.700	SOL_S:100	MAX_S:102
G: 315	F:0.43983282045587318576	T:1558120543.349	SOL_S:100	MAX_S:102
G: 316	F:0.43983282045587318576	T:1558120544.997	SOL_S:100	MAX_S:101
G: 317	F:0.43983282045587318576	T:1558120546.873	SOL_S:100	MAX_S:102
G: 318	F:0.43983282045587318576	T:1558120548.647	SOL_S:100	MAX_S:101
G: 319	F:0.43983282045587318576	T:1558120550.299	SOL_S:100	MAX_S:101
G: 320	F:0.43983282045587318576	T:1558120552.297	SOL_S:100	MAX_S:102
G: 321	F:0.43983282045587318576	T:1558120554.041	SOL_S:100	MAX_S:102
G: 322	F:0.43983282045587318576	T:1558120555.689	SOL_S:100	MAX_S:102
G: 323	F:0.43983282045587318576	T:1558120557.360	SOL_S:100	MAX_S:101
G: 324	F:0.43983282045587318576	T:1558120559.418	SOL_S:100	MAX_S:102
G: 325	F:0.43983282045587318576	T:1558120561.506	SOL_S:100	MAX_S:102
G: 326	F:0.43983282045587318576	T:1558120563.980	SOL_S:100	MAX_S:102
G: 327	F:0.43983282045587318576	T:1558120566.503	SOL_S:100	MAX_S:102
G: 328	F:0.43983282045587318576	T:1558120568.488	SOL_S:100	MAX_S:101
G: 329	F:0.43983282045587318576	T:1558120570.461	SOL_S:100	MAX_S:102
G: 330	F:0.43983282045587318576	T:1558120572.331	SOL_S:100	MAX_S:101
G: 331	F:0.43983282045587318576	T:1558120574.514	SOL_S:100	MAX_S:101
